Date,open,high,low,close,adjclose,volume,ticker
2024-07-19,40.75,40.75,39.04999923706055,39.220001220703125,39.220001220703125,18312614.0,BAJAJHIND.NS
2024-07-22,39.04999923706055,40.54999923706055,38.599998474121094,39.97999954223633,39.97999954223633,17143503.0,BAJAJHIND.NS
2024-07-23,40.18000030517578,40.63999938964844,37.04999923706055,39.11000061035156,39.11000061035156,21390491.0,BAJAJHIND.NS
2024-07-24,39.11000061035156,42.25,39.11000061035156,41.650001525878906,41.650001525878906,25915030.0,BAJAJHIND.NS
2024-07-25,41.0,44.5,41.0,42.47999954223633,42.47999954223633,49109065.0,BAJAJHIND.NS
2024-07-26,42.810001373291016,44.189998626708984,42.400001525878906,43.33000183105469,43.33000183105469,29364049.0,BAJAJHIND.NS
2024-07-29,43.849998474121094,45.400001525878906,43.470001220703125,43.650001525878906,43.650001525878906,45893841.0,BAJAJHIND.NS
2024-07-30,43.900001525878906,45.5,43.29999923706055,45.150001525878906,45.150001525878906,46916687.0,BAJAJHIND.NS
2024-07-31,45.75,46.099998474121094,44.20000076293945,44.290000915527344,44.290000915527344,39664782.0,BAJAJHIND.NS
2024-08-01,44.58000183105469,44.599998474121094,42.310001373291016,42.75,42.75,25418133.0,BAJAJHIND.NS
2024-08-02,41.70000076293945,43.2400016784668,41.27000045776367,42.630001068115234,42.630001068115234,18210491.0,BAJAJHIND.NS
2024-08-05,41.0,41.380001068115234,39.56999969482422,39.790000915527344,39.790000915527344,26321045.0,BAJAJHIND.NS
2024-08-06,40.25,41.29999923706055,38.599998474121094,38.90999984741211,38.90999984741211,17677863.0,BAJAJHIND.NS
2024-08-07,39.599998474121094,40.36000061035156,39.099998474121094,40.209999084472656,40.209999084472656,21732567.0,BAJAJHIND.NS
2024-08-08,40.5,40.75,39.56999969482422,39.72999954223633,39.72999954223633,15171361.0,BAJAJHIND.NS
2024-08-09,40.400001525878906,40.400001525878906,39.20000076293945,39.529998779296875,39.529998779296875,11626581.0,BAJAJHIND.NS
2024-08-12,39.400001525878906,40.5,38.599998474121094,39.119998931884766,39.119998931884766,23701558.0,BAJAJHIND.NS
2024-08-13,40.2599983215332,41.63999938964844,39.849998474121094,40.43000030517578,40.43000030517578,39288591.0,BAJAJHIND.NS
2024-08-14,40.79999923706055,40.79999923706055,39.04999923706055,39.189998626708984,39.189998626708984,17817658.0,BAJAJHIND.NS
2024-08-16,39.810001373291016,39.88999938964844,38.90999984741211,39.61000061035156,39.61000061035156,14033500.0,BAJAJHIND.NS
2024-08-19,39.9900016784668,41.84000015258789,39.68000030517578,41.040000915527344,41.040000915527344,27503437.0,BAJAJHIND.NS
2024-08-20,41.31999969482422,42.650001525878906,40.90999984741211,42.040000915527344,42.040000915527344,22106691.0,BAJAJHIND.NS
2024-08-21,42.38999938964844,42.4900016784668,41.70000076293945,41.84000015258789,41.84000015258789,13567863.0,BAJAJHIND.NS
2024-08-22,42.04999923706055,42.869998931884766,41.369998931884766,41.869998931884766,41.869998931884766,16387040.0,BAJAJHIND.NS
2024-08-23,42.27000045776367,43.04999923706055,41.060001373291016,41.29999923706055,41.29999923706055,19317065.0,BAJAJHIND.NS
2024-08-26,41.70000076293945,41.70000076293945,40.5,40.599998474121094,40.599998474121094,9143885.0,BAJAJHIND.NS
2024-08-27,40.34000015258789,40.900001525878906,40.0,40.560001373291016,40.560001373291016,10108629.0,BAJAJHIND.NS
2024-08-28,40.880001068115234,41.91999816894531,40.4900016784668,41.09000015258789,41.09000015258789,18021140.0,BAJAJHIND.NS
2024-08-29,41.189998626708984,41.45000076293945,40.29999923706055,40.7400016784668,40.7400016784668,12639536.0,BAJAJHIND.NS
2024-08-30,43.369998931884766,44.7400016784668,42.310001373291016,42.650001525878906,42.650001525878906,88926797.0,BAJAJHIND.NS
2024-09-02,42.900001525878906,42.95000076293945,41.400001525878906,41.650001525878906,41.650001525878906,15093817.0,BAJAJHIND.NS
2024-09-03,41.4900016784668,41.790000915527344,41.25,41.38999938964844,41.38999938964844,9347223.0,BAJAJHIND.NS
2024-09-04,40.93000030517578,41.97999954223633,40.040000915527344,40.150001525878906,40.150001525878906,21411587.0,BAJAJHIND.NS
2024-09-05,40.400001525878906,40.720001220703125,40.0,40.060001373291016,40.060001373291016,9872089.0,BAJAJHIND.NS
2024-09-06,40.2400016784668,40.2400016784668,39.0,39.06999969482422,39.06999969482422,15100533.0,BAJAJHIND.NS
2024-09-09,38.95000076293945,39.4900016784668,38.15999984741211,38.97999954223633,38.97999954223633,10822167.0,BAJAJHIND.NS
2024-09-10,39.29999923706055,39.79999923706055,39.11000061035156,39.529998779296875,39.529998779296875,6893804.0,BAJAJHIND.NS
2024-09-11,39.560001373291016,39.880001068115234,38.29999923706055,38.470001220703125,38.470001220703125,7494141.0,BAJAJHIND.NS
2024-09-12,38.599998474121094,39.34000015258789,38.2400016784668,39.04999923706055,39.04999923706055,9202999.0,BAJAJHIND.NS
2024-09-13,39.20000076293945,39.5,38.349998474121094,38.43000030517578,38.43000030517578,9026769.0,BAJAJHIND.NS
2024-09-16,39.20000076293945,39.900001525878906,39.04999923706055,39.18000030517578,39.18000030517578,14045464.0,BAJAJHIND.NS
2024-09-17,39.400001525878906,39.45000076293945,38.70000076293945,38.93000030517578,38.93000030517578,6650340.0,BAJAJHIND.NS
2024-09-18,39.02000045776367,39.95000076293945,38.599998474121094,38.7599983215332,38.7599983215332,10999418.0,BAJAJHIND.NS
2024-09-19,39.20000076293945,39.34000015258789,37.34000015258789,37.720001220703125,37.720001220703125,13382658.0,BAJAJHIND.NS
2024-09-20,38.099998474121094,38.95000076293945,37.81999969482422,38.72999954223633,38.72999954223633,13170322.0,BAJAJHIND.NS
2024-09-23,39.0,39.56999969482422,38.5099983215332,39.13999938964844,39.13999938964844,9582628.0,BAJAJHIND.NS
2024-09-24,39.13999938964844,41.0,38.95000076293945,40.619998931884766,40.619998931884766,24490957.0,BAJAJHIND.NS
2024-09-25,40.70000076293945,41.939998626708984,40.40999984741211,40.650001525878906,40.650001525878906,28208341.0,BAJAJHIND.NS
2024-09-26,40.790000915527344,40.790000915527344,39.79999923706055,40.0099983215332,40.0099983215332,8325315.0,BAJAJHIND.NS
2024-09-27,41.0,43.880001068115234,41.0,42.65999984741211,42.65999984741211,82838738.0,BAJAJHIND.NS
2024-09-30,42.400001525878906,43.290000915527344,41.5,42.720001220703125,42.720001220703125,40286388.0,BAJAJHIND.NS
2024-10-01,42.900001525878906,44.84000015258789,42.380001068115234,43.33000183105469,43.33000183105469,44873864.0,BAJAJHIND.NS
2024-10-03,42.720001220703125,43.59000015258789,41.11000061035156,41.290000915527344,41.290000915527344,20657355.0,BAJAJHIND.NS
2024-10-04,41.290000915527344,41.939998626708984,39.939998626708984,40.45000076293945,40.45000076293945,24769576.0,BAJAJHIND.NS
2024-10-07,40.75,40.75,37.54999923706055,37.869998931884766,37.869998931884766,26336169.0,BAJAJHIND.NS
2024-10-08,37.79999923706055,39.47999954223633,37.20000076293945,39.189998626708984,39.189998626708984,17859951.0,BAJAJHIND.NS
2024-10-09,39.45000076293945,39.720001220703125,38.93000030517578,39.130001068115234,39.130001068115234,10066324.0,BAJAJHIND.NS
2024-10-10,39.380001068115234,39.400001525878906,38.7599983215332,39.0099983215332,39.0099983215332,11129906.0,BAJAJHIND.NS
2024-10-11,39.130001068115234,39.400001525878906,38.43000030517578,38.709999084472656,38.709999084472656,8071610.0,BAJAJHIND.NS
2024-10-14,38.939998626708984,39.18000030517578,38.52000045776367,38.790000915527344,38.790000915527344,7438828.0,BAJAJHIND.NS
2024-10-15,38.84000015258789,39.369998931884766,38.45000076293945,38.599998474121094,38.599998474121094,8575188.0,BAJAJHIND.NS
2024-10-16,38.58000183105469,38.939998626708984,38.029998779296875,38.38999938964844,38.38999938964844,6543724.0,BAJAJHIND.NS
2024-10-17,38.470001220703125,38.470001220703125,37.349998474121094,37.52000045776367,37.52000045776367,7824578.0,BAJAJHIND.NS
2024-10-18,37.400001525878906,37.56999969482422,36.619998931884766,37.34000015258789,37.34000015258789,8020539.0,BAJAJHIND.NS
2024-10-21,37.529998779296875,37.84000015258789,36.04999923706055,36.27000045776367,36.27000045776367,7788764.0,BAJAJHIND.NS
2024-10-22,36.20000076293945,36.2400016784668,33.900001525878906,34.029998779296875,34.029998779296875,15661543.0,BAJAJHIND.NS
2024-10-23,34.02000045776367,35.08000183105469,33.31999969482422,34.630001068115234,34.630001068115234,10141169.0,BAJAJHIND.NS
2024-10-24,34.63999938964844,34.90999984741211,33.0,33.459999084472656,33.459999084472656,10850269.0,BAJAJHIND.NS
2023-10-25,3456.050048828125,3567.0,3352.35009765625,3352.35009765625,3344.349365234375,60066.0,FORCEMOT.NS
2023-10-26,3352.35009765625,3352.35009765625,3352.35009765625,3352.35009765625,3344.349365234375,0.0,FORCEMOT.NS
2023-10-27,3352.35009765625,3352.35009765625,3352.35009765625,3352.35009765625,3344.349365234375,0.0,FORCEMOT.NS
2023-10-30,3352.35009765625,3352.35009765625,3352.35009765625,3352.35009765625,3344.349365234375,0.0,FORCEMOT.NS
2023-10-31,3352.35009765625,3352.35009765625,3352.35009765625,3352.35009765625,3344.349365234375,0.0,FORCEMOT.NS
2023-11-01,3352.35009765625,3352.35009765625,3352.35009765625,3352.35009765625,3344.349365234375,0.0,FORCEMOT.NS
2023-11-02,3352.35009765625,3352.35009765625,3352.35009765625,3352.35009765625,3344.349365234375,0.0,FORCEMOT.NS
2023-11-03,3352.35009765625,3352.35009765625,3352.35009765625,3352.35009765625,3344.349365234375,0.0,FORCEMOT.NS
2023-11-06,3352.35009765625,3352.35009765625,3352.35009765625,3352.35009765625,3344.349365234375,0.0,FORCEMOT.NS
2023-11-07,3352.35009765625,3352.35009765625,3352.35009765625,3352.35009765625,3344.349365234375,0.0,FORCEMOT.NS
2023-11-08,3352.35009765625,3352.35009765625,3352.35009765625,3352.35009765625,3344.349365234375,0.0,FORCEMOT.NS
2023-11-09,3352.35009765625,3352.35009765625,3352.35009765625,3352.35009765625,3344.349365234375,0.0,FORCEMOT.NS
2023-11-10,3352.35009765625,3352.35009765625,3352.35009765625,3352.35009765625,3344.349365234375,0.0,FORCEMOT.NS
2023-11-13,3352.35009765625,3352.35009765625,3352.35009765625,3352.35009765625,3344.349365234375,0.0,FORCEMOT.NS
2023-11-15,3352.35009765625,3352.35009765625,3352.35009765625,3352.35009765625,3344.349365234375,0.0,FORCEMOT.NS
2023-11-16,3352.35009765625,3352.35009765625,3352.35009765625,3352.35009765625,3344.349365234375,0.0,FORCEMOT.NS
2023-11-17,3352.35009765625,3352.35009765625,3352.35009765625,3352.35009765625,3344.349365234375,0.0,FORCEMOT.NS
2023-11-20,3352.35009765625,3352.35009765625,3352.35009765625,3352.35009765625,3344.349365234375,0.0,FORCEMOT.NS
2023-11-21,3352.35009765625,3352.35009765625,3352.35009765625,3352.35009765625,3344.349365234375,0.0,FORCEMOT.NS
2023-11-22,3352.35009765625,3352.35009765625,3352.35009765625,3352.35009765625,3344.349365234375,0.0,FORCEMOT.NS
2023-11-23,3352.35009765625,3352.35009765625,3352.35009765625,3352.35009765625,3344.349365234375,0.0,FORCEMOT.NS
2023-11-24,3352.35009765625,3352.35009765625,3352.35009765625,3352.35009765625,3344.349365234375,0.0,FORCEMOT.NS
2023-11-28,3352.35009765625,3352.35009765625,3352.35009765625,3352.35009765625,3344.349365234375,0.0,FORCEMOT.NS
2023-11-29,3352.35009765625,3352.35009765625,3352.35009765625,3352.35009765625,3344.349365234375,0.0,FORCEMOT.NS
2023-11-30,3352.35009765625,3352.35009765625,3352.35009765625,3352.35009765625,3344.349365234375,0.0,FORCEMOT.NS
2023-12-01,3352.35009765625,3352.35009765625,3352.35009765625,3352.35009765625,3344.349365234375,0.0,FORCEMOT.NS
2023-12-04,3352.35009765625,3352.35009765625,3352.35009765625,3352.35009765625,3344.349365234375,0.0,FORCEMOT.NS
2023-12-05,3352.35009765625,3352.35009765625,3352.35009765625,3352.35009765625,3344.349365234375,0.0,FORCEMOT.NS
2023-12-06,3352.35009765625,3352.35009765625,3352.35009765625,3352.35009765625,3344.349365234375,0.0,FORCEMOT.NS
2023-12-07,,,,,,,FORCEMOT.NS
2023-12-08,,,,,,,FORCEMOT.NS
2023-12-11,,,,,,,FORCEMOT.NS
2023-12-12,,,,,,,FORCEMOT.NS
2023-12-13,,,,,,,FORCEMOT.NS
2023-12-14,,,,,,,FORCEMOT.NS
2023-12-15,,,,,,,FORCEMOT.NS
2023-12-18,,,,,,,FORCEMOT.NS
2023-12-19,,,,,,,FORCEMOT.NS
2023-12-20,,,,,,,FORCEMOT.NS
2023-12-21,,,,,,,FORCEMOT.NS
2023-12-22,,,,,,,FORCEMOT.NS
2023-12-26,,,,,,,FORCEMOT.NS
2023-12-27,,,,,,,FORCEMOT.NS
2023-12-28,,,,,,,FORCEMOT.NS
2023-12-29,,,,,,,FORCEMOT.NS
2024-01-01,,,,,,,FORCEMOT.NS
2024-01-02,,,,,,,FORCEMOT.NS
2024-01-03,,,,,,,FORCEMOT.NS
2024-01-04,,,,,,,FORCEMOT.NS
2024-01-05,,,,,,,FORCEMOT.NS
2024-01-08,,,,,,,FORCEMOT.NS
2024-01-09,,,,,,,FORCEMOT.NS
2024-01-10,,,,,,,FORCEMOT.NS
2024-01-11,,,,,,,FORCEMOT.NS
2024-01-12,,,,,,,FORCEMOT.NS
2024-01-15,,,,,,,FORCEMOT.NS
2024-01-16,,,,,,,FORCEMOT.NS
2024-01-17,,,,,,,FORCEMOT.NS
2024-01-18,,,,,,,FORCEMOT.NS
2024-01-19,,,,,,,FORCEMOT.NS
2024-01-23,,,,,,,FORCEMOT.NS
2024-01-24,,,,,,,FORCEMOT.NS
2024-01-25,,,,,,,FORCEMOT.NS
2024-01-29,,,,,,,FORCEMOT.NS
2024-01-30,,,,,,,FORCEMOT.NS
2024-01-31,,,,,,,FORCEMOT.NS
2024-02-01,,,,,,,FORCEMOT.NS
2024-02-02,,,,,,,FORCEMOT.NS
2024-02-05,,,,,,,FORCEMOT.NS
2024-02-06,,,,,,,FORCEMOT.NS
2024-02-07,3352.35009765625,3352.35009765625,3352.35009765625,3352.35009765625,3344.349365234375,0.0,FORCEMOT.NS
2024-02-08,3352.35009765625,3352.35009765625,3352.35009765625,3352.35009765625,3344.349365234375,0.0,FORCEMOT.NS
2024-02-09,3352.35009765625,3352.35009765625,3352.35009765625,3352.35009765625,3344.349365234375,0.0,FORCEMOT.NS
2024-02-12,3352.35009765625,3352.35009765625,3352.35009765625,3352.35009765625,3344.349365234375,0.0,FORCEMOT.NS
2024-02-13,3352.35009765625,3352.35009765625,3352.35009765625,3352.35009765625,3344.349365234375,0.0,FORCEMOT.NS
2024-02-14,4400.0,4587.0,4250.10009765625,4422.64990234375,4412.0947265625,89317.0,FORCEMOT.NS
2024-02-15,4479.0,5187.0,4479.0,4968.75,4956.8916015625,220571.0,FORCEMOT.NS
2024-02-16,5027.9501953125,5365.0,5001.0,5228.75,5216.27099609375,131431.0,FORCEMOT.NS
2024-02-19,5300.0,5980.0,5300.0,5718.60009765625,5704.9521484375,227739.0,FORCEMOT.NS
2024-02-20,5749.0,6114.4501953125,5606.0498046875,6050.39990234375,6035.9599609375,218220.0,FORCEMOT.NS
2024-02-21,6088.89990234375,6196.0,5512.60009765625,5770.2001953125,5756.42919921875,140240.0,FORCEMOT.NS
2024-02-22,5880.9501953125,6021.4501953125,5705.5,5961.5,5947.2724609375,69520.0,FORCEMOT.NS
2024-02-23,5999.9501953125,6026.0,5802.0,5880.2998046875,5866.26611328125,37345.0,FORCEMOT.NS
2024-02-26,5938.0,6161.0,5830.0,6008.7001953125,5994.35986328125,41924.0,FORCEMOT.NS
2024-02-27,6029.9501953125,6180.0,6008.7001953125,6080.89990234375,6066.38720703125,41150.0,FORCEMOT.NS
2024-02-28,6080.0,6575.0,6080.0,6432.5498046875,6417.1982421875,141681.0,FORCEMOT.NS
2024-02-29,6400.0,6810.0,6336.10009765625,6748.64990234375,6732.5439453125,154699.0,FORCEMOT.NS
2024-03-01,6870.0,6975.0,6710.0,6792.89990234375,6776.68798828125,63204.0,FORCEMOT.NS
2024-03-04,6649.0,6698.85009765625,6440.14990234375,6476.64990234375,6461.19287109375,37665.0,FORCEMOT.NS
2024-03-05,6478.25,6596.0,6335.0498046875,6427.85009765625,6412.509765625,42611.0,FORCEMOT.NS
2024-03-06,6350.0,6350.0,5840.85009765625,5900.39990234375,5886.318359375,92824.0,FORCEMOT.NS
2024-03-07,5919.9501953125,6490.39990234375,5919.9501953125,6490.39990234375,6474.91015625,108836.0,FORCEMOT.NS
2024-03-11,6539.9501953125,6900.0,6330.5498046875,6747.9501953125,6731.845703125,156982.0,FORCEMOT.NS
2024-03-12,6730.0,6784.0,6402.0498046875,6469.89990234375,6454.458984375,62052.0,FORCEMOT.NS
2024-03-13,6475.10009765625,6577.9501953125,5822.9501953125,5859.64990234375,5845.66552734375,98959.0,FORCEMOT.NS
2024-03-14,5899.9501953125,6318.7998046875,5899.9501953125,6095.85009765625,6081.3017578125,72873.0,FORCEMOT.NS
2024-03-15,6146.0498046875,6598.85009765625,6146.0498046875,6534.64990234375,6519.0546875,101911.0,FORCEMOT.NS
2024-03-18,6567.7001953125,7090.0,6549.0,6873.35009765625,6856.9462890625,177767.0,FORCEMOT.NS
2024-03-19,6885.0,7189.7001953125,6800.0,6929.2001953125,6912.6630859375,139771.0,FORCEMOT.NS
2024-03-20,7019.9501953125,7099.9501953125,6799.35009765625,6866.7998046875,6850.41162109375,61806.0,FORCEMOT.NS
2024-03-21,6915.0,7100.0,6915.0,7066.0,7049.13671875,49433.0,FORCEMOT.NS
2024-03-22,7069.9501953125,7200.0,7030.0,7165.5498046875,7148.44873046875,59019.0,FORCEMOT.NS
2024-03-26,7169.0,7365.5498046875,7144.9501953125,7275.5,7258.13671875,49668.0,FORCEMOT.NS
2024-03-27,7294.9501953125,7326.0,7101.0,7186.9501953125,7169.7978515625,36773.0,FORCEMOT.NS
2024-03-28,7200.0498046875,7390.0,7185.0,7244.0,7226.7119140625,34964.0,FORCEMOT.NS
2024-04-01,7309.2001953125,7600.0,7300.0,7540.9501953125,7522.953125,58160.0,FORCEMOT.NS
2024-04-02,7602.0,7689.0,7470.0,7551.7001953125,7533.677734375,43442.0,FORCEMOT.NS
2024-04-03,7580.0,7735.0,7451.0,7698.5,7680.126953125,39670.0,FORCEMOT.NS
2024-04-04,7749.0,7900.0,7705.5498046875,7812.10009765625,7793.4560546875,49585.0,FORCEMOT.NS
2024-04-05,7851.5,8272.25,7784.9501953125,8204.0,8184.42041015625,112959.0,FORCEMOT.NS
2024-04-08,8871.0,9261.7998046875,8560.75,8586.349609375,8565.857421875,204203.0,FORCEMOT.NS
2024-04-09,8659.0,8870.0,8418.5498046875,8610.0498046875,8589.5009765625,100523.0,FORCEMOT.NS
2024-04-10,8685.0,8999.9501953125,8579.25,8866.5,8845.33984375,94699.0,FORCEMOT.NS
2024-04-12,8960.0,9041.9501953125,8690.150390625,8745.599609375,8724.7275390625,56189.0,FORCEMOT.NS
2024-04-15,8604.0,8678.9501953125,8341.0,8396.849609375,8376.8095703125,67095.0,FORCEMOT.NS
2024-04-16,8350.0,8550.650390625,8276.349609375,8349.9501953125,8330.0224609375,46859.0,FORCEMOT.NS
2024-04-18,8391.0498046875,8479.099609375,8010.10009765625,8066.10009765625,8046.849609375,46254.0,FORCEMOT.NS
2024-04-19,7904.89990234375,9488.0,7893.85009765625,9313.849609375,9291.62109375,393324.0,FORCEMOT.NS
2024-04-22,9549.0,10139.0498046875,9380.0,9852.4501953125,9828.9365234375,364926.0,FORCEMOT.NS
2024-04-23,9900.0,10023.849609375,9690.900390625,9785.5,9762.146484375,82781.0,FORCEMOT.NS
2024-04-24,9850.5498046875,10000.0,9755.0,9949.2998046875,9925.5546875,49754.0,FORCEMOT.NS
2024-04-25,10014.0,10242.75,9780.0,9869.849609375,9846.294921875,58312.0,FORCEMOT.NS
2024-04-26,9942.0,9943.0,9455.0,9614.5498046875,9591.6044921875,62249.0,FORCEMOT.NS
2024-04-29,10100.0,10277.849609375,9022.599609375,9517.150390625,9494.4375,240929.0,FORCEMOT.NS
2024-04-30,9594.0,9662.0498046875,9454.0,9522.0498046875,9499.3251953125,51905.0,FORCEMOT.NS
2024-05-02,9579.0,9650.0,9380.0,9511.9501953125,9489.2490234375,40421.0,FORCEMOT.NS
2024-05-03,9598.0498046875,9772.0498046875,9212.0,9502.0498046875,9479.3720703125,40370.0,FORCEMOT.NS
2024-05-06,9700.0,9880.0,9470.2998046875,9767.150390625,9743.8408203125,69832.0,FORCEMOT.NS
2024-05-07,9806.0,9830.0,9135.0,9201.7001953125,9179.7392578125,82519.0,FORCEMOT.NS
2024-05-08,9205.0,9564.0,9113.099609375,9533.5498046875,9510.796875,46651.0,FORCEMOT.NS
2024-05-09,9450.0,9535.0,9050.0,9095.0,9073.2939453125,30360.0,FORCEMOT.NS
2024-05-10,9150.0,9244.0,8852.099609375,9086.0498046875,9064.365234375,42943.0,FORCEMOT.NS
2024-05-13,9088.5,9149.0,8590.0,8795.599609375,8774.6083984375,45566.0,FORCEMOT.NS
2024-05-14,8807.9501953125,9250.0,8807.9501953125,9175.7998046875,9153.9013671875,31112.0,FORCEMOT.NS
2024-05-15,9235.0498046875,9369.0,9115.25,9156.599609375,9134.7470703125,19140.0,FORCEMOT.NS
2024-05-16,9218.2001953125,9241.0498046875,8900.0,8986.849609375,8965.40234375,21238.0,FORCEMOT.NS
2024-05-17,9018.9501953125,9044.099609375,8848.0,8862.5,8841.3486328125,28344.0,FORCEMOT.NS
2024-05-21,8987.5,8987.5,8574.75,8698.0498046875,8677.291015625,29872.0,FORCEMOT.NS
2024-05-22,8728.0,8749.9501953125,8496.0498046875,8509.4501953125,8489.1416015625,24566.0,FORCEMOT.NS
2024-05-23,8569.9501953125,8840.0,8492.099609375,8570.099609375,8549.646484375,30334.0,FORCEMOT.NS
2024-05-24,8586.2998046875,8661.349609375,8480.0,8508.0498046875,8487.7451171875,15589.0,FORCEMOT.NS
2024-05-27,8554.7001953125,8554.75,8330.0,8357.849609375,8337.9033203125,16979.0,FORCEMOT.NS
2024-05-28,8357.849609375,8435.0,8050.0,8123.0498046875,8103.66357421875,21984.0,FORCEMOT.NS
2024-05-29,8095.0,8369.0,7945.35009765625,8281.099609375,8261.3359375,44111.0,FORCEMOT.NS
2024-05-30,8400.0,8521.0,8315.0,8484.7998046875,8464.5498046875,29855.0,FORCEMOT.NS
2024-05-31,8581.0,8815.0,8290.7998046875,8734.7001953125,8713.8544921875,56885.0,FORCEMOT.NS
2024-06-03,9050.0,9125.25,8830.4501953125,8919.7998046875,8898.51171875,29401.0,FORCEMOT.NS
2024-06-04,8918.9501953125,8918.9501953125,7135.85009765625,8132.75,8113.3408203125,65157.0,FORCEMOT.NS
2024-06-05,8300.0,8490.0,7885.10009765625,8389.7001953125,8369.677734375,29931.0,FORCEMOT.NS
2024-06-06,8389.7998046875,8590.0,8222.0,8435.400390625,8415.2685546875,18474.0,FORCEMOT.NS
2024-06-07,8474.9501953125,8648.0,8385.349609375,8554.400390625,8533.984375,33009.0,FORCEMOT.NS
2024-06-10,8649.7001953125,8675.0,8490.0,8502.4501953125,8482.158203125,11010.0,FORCEMOT.NS
2024-06-11,8517.0,9170.0,8463.099609375,9018.75,8997.2265625,56268.0,FORCEMOT.NS
2024-06-12,9078.7998046875,9268.0498046875,9012.400390625,9054.900390625,9033.2900390625,23690.0,FORCEMOT.NS
2024-06-13,9054.900390625,9151.0498046875,8815.5498046875,9025.650390625,9004.1103515625,22084.0,FORCEMOT.NS
2024-06-14,9079.9501953125,9350.0498046875,8940.0,9142.2998046875,9120.4814453125,24252.0,FORCEMOT.NS
2024-06-18,9199.0,9286.599609375,9000.0498046875,9078.9501953125,9057.2822265625,19688.0,FORCEMOT.NS
2024-06-19,9078.9501953125,9118.9501953125,8921.099609375,8951.0,8929.6376953125,16089.0,FORCEMOT.NS
2024-06-20,8850.25,9086.900390625,8850.25,8966.0,8944.6015625,13978.0,FORCEMOT.NS
2024-06-21,8980.0,9187.599609375,8866.0,8887.650390625,8866.439453125,16958.0,FORCEMOT.NS
2024-06-24,8900.0,9434.9501953125,8888.0,9344.5,9322.1982421875,46786.0,FORCEMOT.NS
2024-06-25,9459.9501953125,9599.0,9101.7998046875,9128.900390625,9107.11328125,27616.0,FORCEMOT.NS
2024-06-26,9179.900390625,9250.0,9037.0,9073.4501953125,9051.7958984375,13114.0,FORCEMOT.NS
2024-06-27,9118.7998046875,9149.0,8900.0,8942.0,8920.6591796875,14661.0,FORCEMOT.NS
2024-06-28,8966.599609375,9128.0,8925.0,8965.400390625,8944.00390625,10867.0,FORCEMOT.NS
2024-07-01,8900.0,9074.0,8882.7998046875,8915.7001953125,8894.421875,13593.0,FORCEMOT.NS
2024-07-02,8930.0,9250.0,8929.9501953125,9195.5498046875,9173.603515625,26451.0,FORCEMOT.NS
2024-07-03,8999.0,9228.9501953125,8871.599609375,8925.4501953125,8904.1494140625,37862.0,FORCEMOT.NS
2024-07-04,9000.0,9047.900390625,8745.0,8759.2998046875,8738.3955078125,23148.0,FORCEMOT.NS
2024-07-05,8750.099609375,8792.5,8450.0,8501.2001953125,8480.9111328125,33002.0,FORCEMOT.NS
2024-07-08,8511.0,8626.2001953125,8313.25,8357.0498046875,8337.10546875,23760.0,FORCEMOT.NS
2024-07-09,8423.0,8615.4501953125,8357.0498046875,8482.7001953125,8462.4560546875,15428.0,FORCEMOT.NS
2024-07-10,8542.0,8542.0,8344.9501953125,8366.150390625,8346.18359375,9612.0,FORCEMOT.NS
2024-07-11,8435.0,8610.0,8375.25,8514.25,8493.9296875,24913.0,FORCEMOT.NS
2024-07-12,8500.0,8549.849609375,8292.400390625,8350.4501953125,8330.521484375,10414.0,FORCEMOT.NS
2024-07-15,8425.0,8477.849609375,8356.0,8380.2001953125,8360.2001953125,8542.0,FORCEMOT.NS
2024-07-16,8370.0,8390.0498046875,8282.5,8327.0498046875,8307.1767578125,9985.0,FORCEMOT.NS
2024-07-18,8393.0,8393.0,8234.7001953125,8273.7001953125,8253.9541015625,14783.0,FORCEMOT.NS
2024-07-19,8260.0,8410.0,8155.0,8214.0,8194.396484375,14293.0,FORCEMOT.NS
2024-07-22,8150.0,8307.4501953125,8057.60009765625,8208.099609375,8188.51025390625,7728.0,FORCEMOT.NS
2024-07-23,8250.0,8342.150390625,8010.0498046875,8302.0498046875,8282.236328125,11825.0,FORCEMOT.NS
2024-07-24,8213.25,8349.0,8213.25,8240.7998046875,8221.1328125,7635.0,FORCEMOT.NS
2024-07-25,8249.0,8273.650390625,8104.10009765625,8216.2998046875,8196.69140625,11071.0,FORCEMOT.NS
2024-07-26,8265.599609375,8598.900390625,8244.7001953125,8472.2998046875,8452.080078125,26975.0,FORCEMOT.NS
2024-07-29,8557.2001953125,8789.2998046875,8551.0,8763.900390625,8742.984375,30373.0,FORCEMOT.NS
2024-07-30,8824.0,9760.0,8733.900390625,9486.849609375,9464.208984375,395152.0,FORCEMOT.NS
2024-07-31,9483.150390625,9483.150390625,9180.0,9244.75,9222.6865234375,57745.0,FORCEMOT.NS
2024-08-01,9323.0,9412.0,9150.0,9181.7001953125,9159.787109375,42446.0,FORCEMOT.NS
2024-08-02,9070.0,9150.0,8942.0,9051.9501953125,9030.3466796875,27828.0,FORCEMOT.NS
2024-08-05,8660.0,8860.0,8445.849609375,8522.75,8502.41015625,40354.0,FORCEMOT.NS
2024-08-06,8650.0,8699.0,8195.0498046875,8262.400390625,8242.681640625,35066.0,FORCEMOT.NS
2024-08-07,8250.0,8473.0,8250.0,8378.0,8358.0048828125,23062.0,FORCEMOT.NS
